"","DMA","scores","sd","count","Region","date"
"81",592,0.23,0.9,14,"Gainesville, FL",2015-06-25 13:58:45
"82",596,0.4,0.8,4,"Zanesville, OH",2015-06-25 13:58:45
"83",597,-0.5,0.64,12,"Parkersburg, WV",2015-06-25 13:58:45
"84",598,0.1,0.28,8,"Clarksburg-Weston, WV",2015-06-25 13:58:45
"85",600,0.02,0.78,100,"Corpus Christi, TX",2015-06-25 13:58:45
"86",602,0.08,0.8,1181,"Chicago, IL",2015-06-25 13:58:45
"87",603,0.2,0.57,8,"Joplin, MO-Pittsburg, KS",2015-06-25 13:58:45
"88",604,-0.17,0.86,7,"Columbia-Jefferson City, MO",2015-06-25 13:58:45
"89",605,-0.07,0.81,23,"Topeka, KS",2015-06-25 13:58:45
"90",606,0.13,0.55,6,"Dothan, AL",2015-06-25 13:58:45
"91",609,0.13,0.91,123,"St. Louis, MO",2015-06-25 13:58:45
"92",610,0,0.84,30,"Rockford, IL",2015-06-25 13:58:45
"93",611,0.3,0.85,8,"Rochester, MN-Mason City, IA-Austin, MN",2015-06-25 13:58:45
"94",612,-0.07,0.64,59,"Shreveport, LA",2015-06-25 13:58:45
"95",613,0.16,0.79,240,"Minneapolis-St. Paul, MN",2015-06-25 13:58:45
"96",616,0.16,0.78,210,"Kansas City, MO",2015-06-25 13:58:45
"97",617,0.08,0.84,218,"Milwaukee, WI",2015-06-25 13:58:45
"98",618,0.07,0.74,897,"Houston, TX",2015-06-25 13:58:45
"99",619,0.35,0.72,15,"Springfield, MO",2015-06-25 13:58:45
"100",622,0.05,0.67,308,"New Orleans, LA",2015-06-25 13:58:45
"101",623,0.07,0.84,1355,"Dallas-Ft. Worth, TX",2015-06-25 13:58:45
"102",624,0.37,0.43,12,"Sioux City, IA",2015-06-25 13:58:45
"103",625,0.05,0.73,131,"Waco-Temple-Bryan, TX",2015-06-25 13:58:45
"104",626,-0.33,0.77,18,"Victoria, TX",2015-06-25 13:58:45
"105",627,0.03,0.89,25,"Wichita Falls, TX & Lawton, OK",2015-06-25 13:58:45
"106",628,0.04,0.46,52,"Monroe, LA-El Dorado, AR",2015-06-25 13:58:45
"107",630,0.11,0.65,122,"Birmingham, AL",2015-06-25 13:58:45
"108",632,0.1,0.62,25,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",2015-06-25 13:58:45
"109",633,-0.01,0.67,31,"Odessa-Midland, TX",2015-06-25 13:58:45
"110",634,0.12,0.52,20,"Amarillo, TX",2015-06-25 13:58:45
"111",635,0.09,0.81,325,"Austin, TX",2015-06-25 13:58:45
"112",636,0.11,0.85,129,"Harlingen-Weslaco-Brownsville-McAllen, TX",2015-06-25 13:58:45
"113",637,0.28,0.84,51,"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",2015-06-25 13:58:45
"114",639,0.2,1.18,6,"Jackson, TN",2015-06-25 13:58:45
"115",640,0.05,0.92,142,"Memphis, TN",2015-06-25 13:58:45
"116",641,0.08,0.77,400,"San Antonio, TX",2015-06-25 13:58:45
"117",642,-0.13,0.9,59,"Lafayette, LA",2015-06-25 13:58:45
"118",643,0.16,1.27,17,"Lake Charles, LA",2015-06-25 13:58:45
"119",644,0.31,0.93,9,"Alexandria, LA",2015-06-25 13:58:45
"120",648,-0.06,0.82,88,"Champaign & Springfield-Decatur,IL",2015-06-25 13:58:45
"121",649,-0.06,0.59,41,"Evansville, IN",2015-06-25 13:58:45
"122",650,0.17,0.64,187,"Oklahoma City, OK",2015-06-25 13:58:45
"123",651,0.17,0.9,31,"Lubbock, TX",2015-06-25 13:58:45
"124",652,0.14,0.75,115,"Omaha, NE",2015-06-25 13:58:45
"125",656,-0.07,0.42,24,"Panama City, FL",2015-06-25 13:58:45
"126",657,0.38,1.07,17,"Sherman, TX-Ada, OK",2015-06-25 13:58:45
"127",658,0.15,0.87,29,"Green Bay-Appleton, WI",2015-06-25 13:58:45
"128",659,0.1,0.89,268,"Nashville, TN",2015-06-25 13:58:45
"129",661,0,0.7,12,"San Angelo, TX",2015-06-25 13:58:45
"130",662,0.1,1.12,12,"Abilene-Sweetwater, TX",2015-06-25 13:58:45
"131",669,0.23,0.52,12,"Madison, WI",2015-06-25 13:58:45
"132",670,0.12,1.12,29,"Ft. Smith-Fayetteville-Springdale-Rogers, AR",2015-06-25 13:58:45
"133",671,0.05,0.7,96,"Tulsa, OK",2015-06-25 13:58:45
"134",673,-0.15,0.67,8,"Columbus-Tupelo-West Point, MS",2015-06-25 13:58:45
"135",675,-0.25,1.47,11,"Peoria-Bloomington, IL",2015-06-25 13:58:45
"136",676,0.32,0.94,16,"Duluth, MN-Superior, WI",2015-06-25 13:58:45
"137",678,-0.01,0.66,79,"Wichita-Hutchinson, KS",2015-06-25 13:58:45
"138",679,0.13,0.66,72,"Des Moines-Ames, IA",2015-06-25 13:58:45
"139",682,-0.09,0.9,47,"Davenport,IA-Rock Island-Moline,IL",2015-06-25 13:58:45
"140",686,-0.01,0.81,113,"Mobile, AL-Pensacola (Ft. Walton Beach), FL",2015-06-25 13:58:45
"141",687,0.25,0.93,11,"Minot-Bismarck-Dickinson(Williston), ND",2015-06-25 13:58:45
"142",691,-0.01,0.71,41,"Huntsville-Decatur (Florence), AL",2015-06-25 13:58:45
"143",692,0.01,0.77,72,"Beaumont-Port Arthur, TX",2015-06-25 13:58:45
"144",693,0.22,0.8,82,"Little Rock-Pine Bluff, AR",2015-06-25 13:58:45
"145",698,-0.08,0.85,37,"Montgomery (Selma), AL",2015-06-25 13:58:45
"146",702,0.03,0.12,12,"La Crosse-Eau Claire, WI",2015-06-25 13:58:45
"147",705,0,0,2,"Wausau-Rhinelander, WI",2015-06-25 13:58:45
"148",709,0.15,0.72,65,"Tyler-Longview(Lufkin & Nacogdoches), TX",2015-06-25 13:58:45
"149",710,-0.17,0.45,7,"Hattiesburg-Laurel, MS",2015-06-25 13:58:45
"150",716,-0.16,0.89,139,"Baton Rouge, LA",2015-06-25 13:58:45
"151",717,0.16,0.36,5,"Quincy, IL-Hannibal, MO-Keokuk, IA",2015-06-25 13:58:45
"152",718,0.12,0.76,90,"Jackson, MS",2015-06-25 13:58:45
"153",722,0,0.64,41,"Lincoln & Hastings-Kearney, NE",2015-06-25 13:58:45
"154",724,0.13,0.67,19,"Fargo-Valley City, ND",2015-06-25 13:58:45
"155",725,0.13,0.66,21,"Sioux Falls(Mitchell), SD",2015-06-25 13:58:45
"156",734,0.24,0.36,5,"Jonesboro, AR",2015-06-25 13:58:45
"157",736,-0.06,0.38,27,"Bowling Green, KY",2015-06-25 13:58:45
"158",737,0.2,0.37,8,"Mankato, MN",2015-06-25 13:58:45
"159",746,-0.11,0.88,42,"Biloxi-Gulfport, MS",2015-06-25 13:58:45
"160",749,-0.2,0.66,14,"Laredo, TX",2015-06-25 13:58:45
"161",751,0.14,0.91,271,"Denver, CO",2015-06-25 13:58:45
"162",752,0.25,0.83,71,"Colorado Springs-Pueblo, CO",2015-06-25 13:58:45
"163",753,0.13,0.75,618,"Phoenix, AZ",2015-06-25 13:58:45
"164",754,-0.32,0.77,5,"Butte-Bozeman, MT",2015-06-25 13:58:45
"165",756,0,0,6,"Billings, MT",2015-06-25 13:58:45
"166",757,0.02,0.74,22,"Boise, ID",2015-06-25 13:58:45
"167",758,-0.02,1.01,17,"Idaho Falls-Pocatello, ID",2015-06-25 13:58:45
"168",759,-0.63,0.86,7,"Cheyenne, WY-Scottsbluff, NE",2015-06-25 13:58:45
"169",760,0.4,0.69,3,"Twin Falls, ID",2015-06-25 13:58:45
"170",762,0.25,1.07,8,"Missoula, MT",2015-06-25 13:58:45
"171",764,0.03,1.05,13,"Rapid City, SD",2015-06-25 13:58:45
"172",765,0.18,0.77,64,"El Paso, TX",2015-06-25 13:58:45
"173",766,0,0,2,"Helena, MT",2015-06-25 13:58:45
"174",767,0.24,0.54,5,"Casper-Riverton, WY",2015-06-25 13:58:45
"175",770,0.11,0.79,226,"Salt Lake City, UT",2015-06-25 13:58:45
"176",771,-0.05,0.89,38,"Yuma, AZ-El Centro, CA",2015-06-25 13:58:45
"177",773,1,1.33,4,"Grand Junction-Montrose, CO",2015-06-25 13:58:45
"178",789,0.03,0.9,105,"Tucson (Sierra Vista), AZ",2015-06-25 13:58:45
"179",790,0.1,0.94,113,"Albuquerque-Santa Fe, NM",2015-06-25 13:58:45
"180",798,0,NA,1,"Glendive, MT",2015-06-25 13:58:45
"181",800,0.09,0.67,81,"Bakersfield, CA",2015-06-25 13:58:45
"182",801,0.2,0.71,61,"Eugene, OR",2015-06-25 13:58:45
"183",802,-0.7,1.15,4,"Eureka, CA",2015-06-25 13:58:45
"184",803,0.08,0.77,3042,"Los Angeles, CA",2015-06-25 13:58:45
"185",804,0.02,0.98,80,"Palm Springs, CA",2015-06-25 13:58:45
"186",807,0.09,0.74,1062,"San Francisco-Oakland-San Jose, CA",2015-06-25 13:58:45
"187",810,0.02,0.81,40,"Yakima-Pasco-Richland-Kennewick, WA",2015-06-25 13:58:45
"188",811,-0.05,0.78,66,"Reno, NV",2015-06-25 13:58:45
"189",813,0.22,0.58,33,"Medford-Klamath Falls, OR",2015-06-25 13:58:45
"190",819,0.04,0.81,497,"Seattle-Tacoma, WA",2015-06-25 13:58:45
"191",820,0.15,0.87,393,"Portland, OR",2015-06-25 13:58:45
"192",821,0.53,0.61,3,"Bend, OR",2015-06-25 13:58:45
"193",825,0.11,0.77,398,"San Diego, CA",2015-06-25 13:58:45
"194",828,0.23,0.89,81,"Monterey-Salinas, CA",2015-06-25 13:58:45
"195",839,0.11,0.92,247,"Las Vegas, NV",2015-06-25 13:58:45
"196",855,0.22,0.67,36,"Santa Barbara-Santa Maria-San Luis Obispo, CA",2015-06-25 13:58:45
"197",862,0.07,0.78,425,"Sacramento-Stockton-Modesto, CA",2015-06-25 13:58:45
"198",866,0.05,0.87,195,"Fresno-Visalia, CA",2015-06-25 13:58:45
"199",868,0.38,1.23,24,"Chico-Redding, CA",2015-06-25 13:58:45
"200",881,-0.05,0.82,46,"Spokane, WA",2015-06-25 13:58:45
"","DMA","scores","sd","count","Region","date"
"1",500,0.1,1.31,43,"Portland-Auburn, ME",2015-06-27 13:18:53
"2",501,0.09,0.74,1783,"New York, NY",2015-06-27 13:18:53
"3",502,0.05,0.45,8,"Binghamton, NY",2015-06-27 13:18:53
"4",503,-0.15,0.99,38,"Macon, GA",2015-06-27 13:18:53
"5",504,0.05,0.66,785,"Philadelphia, PA",2015-06-27 13:18:53
"6",505,0.01,0.86,666,"Detroit, MI",2015-06-27 13:18:53
"7",506,0.06,0.7,421,"Boston, MA-Manchester, NH",2015-06-27 13:18:53
"8",507,-0.05,0.79,44,"Savannah, GA",2015-06-27 13:18:53
"9",508,0.15,0.81,166,"Pittsburgh, PA",2015-06-27 13:18:53
"10",509,0.1,0.6,52,"Ft. Wayne, IN",2015-06-27 13:18:53
"11",510,0.04,0.86,589,"Cleveland-Akron (Canton), OH",2015-06-27 13:18:53
"12",511,0.04,0.86,523,"Washington, DC (Hagerstown, MD)",2015-06-27 13:18:53
"13",512,-0.09,0.82,317,"Baltimore, MD",2015-06-27 13:18:53
"14",513,0.12,0.66,72,"Flint-Saginaw-Bay City, MI",2015-06-27 13:18:53
"15",514,0.03,0.9,192,"Buffalo, NY",2015-06-27 13:18:53
"16",515,0.07,0.73,172,"Cincinnati, OH",2015-06-27 13:18:53
"17",516,0.38,0.75,22,"Erie, PA",2015-06-27 13:18:53
"18",517,0.13,0.85,280,"Charlotte, NC",2015-06-27 13:18:53
"19",518,-0.05,1.21,143,"Greensboro-High Point-Winston Salem, NC",2015-06-27 13:18:53
"20",519,0.17,0.96,31,"Charleston, SC",2015-06-27 13:18:53
"21",520,-0.08,0.96,24,"Augusta, GA",2015-06-27 13:18:53
"22",521,0.03,0.81,116,"Providence, RI-New Bedford, MA",2015-06-27 13:18:53
"23",522,0.08,0.53,56,"Columbus, GA",2015-06-27 13:18:53
"24",523,0.19,0.66,32,"Burlington, VT-Plattsburgh, NY",2015-06-27 13:18:53
"25",524,0.08,0.81,546,"Atlanta, GA",2015-06-27 13:18:53
"26",525,-0.62,1.31,9,"Albany, GA",2015-06-27 13:18:53
"27",526,0,0,4,"Utica, NY",2015-06-27 13:18:53
"28",527,0.08,0.87,395,"Indianapolis, IN",2015-06-27 13:18:53
"29",528,-0.02,0.89,656,"Miami-Ft. Lauderdale, FL",2015-06-27 13:18:53
"30",529,0.14,0.92,114,"Louisville, KY",2015-06-27 13:18:53
"31",530,0.19,0.6,49,"Tallahassee, FL-Thomasville, GA",2015-06-27 13:18:53
"32",531,0.4,0.81,16,"Tri-Cities, TN-VA",2015-06-27 13:18:53
"33",532,-0.07,0.57,59,"Albany-Schenectady-Troy, NY",2015-06-27 13:18:53
"34",533,0.03,0.78,135,"Hartford & New Haven, CT",2015-06-27 13:18:53
"35",534,0.11,0.75,230,"Orlando-Daytona Beach-Melbourne, FL",2015-06-27 13:18:53
"36",535,0.08,0.86,282,"Columbus, OH",2015-06-27 13:18:53
"37",536,-0.15,0.86,40,"Youngstown, OH",2015-06-27 13:18:53
"38",537,0.27,0.46,3,"Bangor, ME",2015-06-27 13:18:53
"39",538,0.29,0.65,19,"Rochester, NY",2015-06-27 13:18:53
"40",539,0.13,0.94,203,"Tampa-St Petersburg (Sarasota), FL",2015-06-27 13:18:53
"41",540,0.8,1.99,12,"Traverse City-Cadillac, MI",2015-06-27 13:18:53
"42",541,-0.01,0.61,36,"Lexington, KY",2015-06-27 13:18:53
"43",542,0.16,0.93,113,"Dayton, OH",2015-06-27 13:18:53
"44",543,0.14,0.67,58,"Springfield-Holyoke, MA",2015-06-27 13:18:53
"45",544,-0.01,0.74,310,"Norfolk-Portsmouth-Newport News,VA",2015-06-27 13:18:53
"46",545,0.22,0.62,32,"Greenville-New Bern-Washington, NC",2015-06-27 13:18:53
"47",546,0.14,0.9,72,"Columbia, SC",2015-06-27 13:18:53
"48",547,0.11,0.75,122,"Toledo, OH",2015-06-27 13:18:53
"49",548,0.23,0.68,105,"West Palm Beach-Ft. Pierce, FL",2015-06-27 13:18:53
"50",549,0.67,0.83,3,"Watertown, NY",2015-06-27 13:18:53
"51",550,0.52,1.32,10,"Wilmington, NC",2015-06-27 13:18:53
"52",551,-0.14,0.68,44,"Lansing, MI",2015-06-27 13:18:53
"53",553,0.08,0.18,5,"Marquette, MI",2015-06-27 13:18:53
"54",554,-0.07,0.8,24,"Wheeling, WV-Steubenville, OH",2015-06-27 13:18:53
"55",555,0.15,1,39,"Syracuse, NY",2015-06-27 13:18:53
"56",556,0.07,0.76,82,"Richmond-Petersburg, VA",2015-06-27 13:18:53
"57",557,0.23,0.75,82,"Knoxville, TN",2015-06-27 13:18:53
"58",558,0.28,0.67,17,"Lima, OH",2015-06-27 13:18:53
"59",559,0.13,0.28,9,"Bluefield-Beckley-Oak Hill, WV",2015-06-27 13:18:53
"60",560,0.16,0.74,333,"Raleigh-Durham (Fayetteville), NC",2015-06-27 13:18:53
"61",561,0.18,0.73,42,"Jacksonville, FL",2015-06-27 13:18:53
"62",563,0.04,0.68,71,"Grand Rapids-Kalamazoo-Battle Creek, MI",2015-06-27 13:18:53
"63",564,0.06,0.86,26,"Charleston-Huntington, WV",2015-06-27 13:18:53
"64",565,-0.74,0.94,7,"Elmira, NY",2015-06-27 13:18:53
"65",566,0.11,0.57,50,"Harrisburg-Lancaster-Lebanon-York, PA",2015-06-27 13:18:53
"66",567,0,0.82,111,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",2015-06-27 13:18:53
"67",569,0,0,8,"Harrisonburg, VA",2015-06-27 13:18:53
"68",570,0.21,0.73,58,"Florence-Myrtle Beach, SC",2015-06-27 13:18:53
"69",571,-0.04,0.69,47,"Ft. Myers-Naples, FL",2015-06-27 13:18:53
"70",573,0.03,1,48,"Roanoke-Lynchburg, VA",2015-06-27 13:18:53
"71",574,-0.08,0.66,16,"Johnstown-Altoona, PA",2015-06-27 13:18:53
"72",575,0.06,0.73,75,"Chattanooga, TN",2015-06-27 13:18:53
"73",576,0,0.73,29,"Salisbury, MD",2015-06-27 13:18:53
"74",577,0.14,0.54,36,"Wilkes Barre-Scranton, PA",2015-06-27 13:18:53
"75",581,0.13,1.16,19,"Terre Haute, IN",2015-06-27 13:18:53
"76",582,0.08,0.75,21,"Lafayette, IN",2015-06-27 13:18:53
"77",583,0.8,NA,1,"Alpena, MI",2015-06-27 13:18:53
"78",584,0.07,0.96,6,"Charlottesville, VA",2015-06-27 13:18:53
"79",588,0.15,0.69,56,"South Bend-Elkhart, IN",2015-06-27 13:18:53
"80",592,0.43,0.99,27,"Gainesville, FL",2015-06-27 13:18:53
"81",596,0.67,0.79,6,"Zanesville, OH",2015-06-27 13:18:53
"82",597,-0.29,0.4,11,"Parkersburg, WV",2015-06-27 13:18:53
"83",598,0.4,0.8,4,"Clarksburg-Weston, WV",2015-06-27 13:18:53
"84",600,-0.07,1.05,93,"Corpus Christi, TX",2015-06-27 13:18:53
"85",602,0.11,0.76,1123,"Chicago, IL",2015-06-27 13:18:53
"86",603,0.03,0.49,15,"Joplin, MO-Pittsburg, KS",2015-06-27 13:18:53
"87",604,-0.16,1.07,10,"Columbia-Jefferson City, MO",2015-06-27 13:18:53
"88",605,0.15,0.51,35,"Topeka, KS",2015-06-27 13:18:53
"89",606,-0.09,0.67,18,"Dothan, AL",2015-06-27 13:18:53
"90",609,0.1,0.86,180,"St. Louis, MO",2015-06-27 13:18:53
"91",610,0.2,0.66,42,"Rockford, IL",2015-06-27 13:18:53
"92",611,1,1.41,2,"Rochester, MN-Mason City, IA-Austin, MN",2015-06-27 13:18:53
"93",612,0.01,0.68,82,"Shreveport, LA",2015-06-27 13:18:53
"94",613,0.15,0.72,287,"Minneapolis-St. Paul, MN",2015-06-27 13:18:53
"95",616,0.21,0.86,258,"Kansas City, MO",2015-06-27 13:18:53
"96",617,0.18,0.85,259,"Milwaukee, WI",2015-06-27 13:18:53
"97",618,0.03,0.78,1094,"Houston, TX",2015-06-27 13:18:53
"98",619,0.05,0.37,15,"Springfield, MO",2015-06-27 13:18:53
"99",622,0.05,0.8,319,"New Orleans, LA",2015-06-27 13:18:53
"100",623,0.06,0.79,1464,"Dallas-Ft. Worth, TX",2015-06-27 13:18:53
"101",624,0.02,0.69,18,"Sioux City, IA",2015-06-27 13:18:53
"102",625,0.14,0.86,114,"Waco-Temple-Bryan, TX",2015-06-27 13:18:53
"103",626,-0.3,0.6,4,"Victoria, TX",2015-06-27 13:18:53
"104",627,-0.04,0.73,44,"Wichita Falls, TX & Lawton, OK",2015-06-27 13:18:53
"105",628,0.09,0.56,44,"Monroe, LA-El Dorado, AR",2015-06-27 13:18:53
"106",630,0.05,0.73,128,"Birmingham, AL",2015-06-27 13:18:53
"107",631,0.2,1.41,2,"Ottumwa, IA-Kirksville, MO",2015-06-27 13:18:53
"108",632,0.29,0.51,11,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",2015-06-27 13:18:53
"109",633,0.08,0.83,42,"Odessa-Midland, TX",2015-06-27 13:18:53
"110",634,0.07,0.74,33,"Amarillo, TX",2015-06-27 13:18:53
"111",635,0.09,0.67,339,"Austin, TX",2015-06-27 13:18:53
"112",636,0.11,1.05,97,"Harlingen-Weslaco-Brownsville-McAllen, TX",2015-06-27 13:18:53
"113",637,0.01,0.58,53,"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",2015-06-27 13:18:53
"114",638,-1.2,NA,1,"St. Joseph, MO",2015-06-27 13:18:53
"115",639,0.12,0.27,10,"Jackson, TN",2015-06-27 13:18:53
"116",640,0.05,0.72,190,"Memphis, TN",2015-06-27 13:18:53
"117",641,0.02,0.77,445,"San Antonio, TX",2015-06-27 13:18:53
"118",642,0.17,0.86,67,"Lafayette, LA",2015-06-27 13:18:53
"119",643,-0.1,0.48,24,"Lake Charles, LA",2015-06-27 13:18:53
"120",644,0.21,0.4,17,"Alexandria, LA",2015-06-27 13:18:53
"121",647,0.15,0.48,11,"Greenwood-Greenville, MS",2015-06-27 13:18:53
"122",648,0.01,0.83,40,"Champaign & Springfield-Decatur,IL",2015-06-27 13:18:53
"123",649,0.11,0.53,43,"Evansville, IN",2015-06-27 13:18:53
"124",650,0.1,0.73,200,"Oklahoma City, OK",2015-06-27 13:18:53
"125",651,0.27,0.87,30,"Lubbock, TX",2015-06-27 13:18:53
"126",652,0.08,0.78,127,"Omaha, NE",2015-06-27 13:18:53
"127",656,0.15,0.57,11,"Panama City, FL",2015-06-27 13:18:53
"128",657,-0.03,0.53,28,"Sherman, TX-Ada, OK",2015-06-27 13:18:53
"129",658,0.03,0.91,39,"Green Bay-Appleton, WI",2015-06-27 13:18:53
"130",659,0.11,0.74,244,"Nashville, TN",2015-06-27 13:18:53
"131",661,0.8,0.76,6,"San Angelo, TX",2015-06-27 13:18:53
"132",662,0.44,0.77,11,"Abilene-Sweetwater, TX",2015-06-27 13:18:53
"133",669,0.31,0.63,22,"Madison, WI",2015-06-27 13:18:53
"134",670,0.14,0.56,34,"Ft. Smith-Fayetteville-Springdale-Rogers, AR",2015-06-27 13:18:53
"135",671,0.06,0.65,72,"Tulsa, OK",2015-06-27 13:18:53
"136",673,0.44,0.71,20,"Columbus-Tupelo-West Point, MS",2015-06-27 13:18:53
"137",675,-0.06,0.95,19,"Peoria-Bloomington, IL",2015-06-27 13:18:53
"138",676,0.06,0.71,19,"Duluth, MN-Superior, WI",2015-06-27 13:18:53
"139",678,0.08,0.67,97,"Wichita-Hutchinson, KS",2015-06-27 13:18:53
"140",679,0.11,0.63,79,"Des Moines-Ames, IA",2015-06-27 13:18:53
"141",682,0.16,0.76,28,"Davenport,IA-Rock Island-Moline,IL",2015-06-27 13:18:53
"142",686,-0.02,0.68,95,"Mobile, AL-Pensacola (Ft. Walton Beach), FL",2015-06-27 13:18:53
"143",687,0.09,0.33,13,"Minot-Bismarck-Dickinson(Williston), ND",2015-06-27 13:18:53
"144",691,-0.11,0.74,63,"Huntsville-Decatur (Florence), AL",2015-06-27 13:18:53
"145",692,-0.03,0.67,74,"Beaumont-Port Arthur, TX",2015-06-27 13:18:53
"146",693,0.08,0.75,73,"Little Rock-Pine Bluff, AR",2015-06-27 13:18:53
"147",698,0.2,0.51,51,"Montgomery (Selma), AL",2015-06-27 13:18:53
"148",702,0.38,0.82,17,"La Crosse-Eau Claire, WI",2015-06-27 13:18:53
"149",705,0.6,0.85,2,"Wausau-Rhinelander, WI",2015-06-27 13:18:53
"150",709,-0.04,0.68,44,"Tyler-Longview(Lufkin & Nacogdoches), TX",2015-06-27 13:18:53
"151",710,0.33,0.53,6,"Hattiesburg-Laurel, MS",2015-06-27 13:18:53
"152",711,-0.8,NA,1,"Meridian, MS",2015-06-27 13:18:53
"153",716,0.13,0.98,110,"Baton Rouge, LA",2015-06-27 13:18:53
"154",717,0.7,1.08,8,"Quincy, IL-Hannibal, MO-Keokuk, IA",2015-06-27 13:18:53
"155",718,0.14,0.73,54,"Jackson, MS",2015-06-27 13:18:53
"156",722,0.18,0.66,54,"Lincoln & Hastings-Kearney, NE",2015-06-27 13:18:53
"157",724,0.29,0.93,22,"Fargo-Valley City, ND",2015-06-27 13:18:53
"158",725,0.24,0.66,22,"Sioux Falls(Mitchell), SD",2015-06-27 13:18:53
"159",734,0.17,0.65,7,"Jonesboro, AR",2015-06-27 13:18:53
"160",736,0.24,0.66,17,"Bowling Green, KY",2015-06-27 13:18:53
"161",737,-0.16,0.36,5,"Mankato, MN",2015-06-27 13:18:53
"162",740,0,0,2,"North Platte, NE",2015-06-27 13:18:53
"163",746,0,0.32,17,"Biloxi-Gulfport, MS",2015-06-27 13:18:53
"164",749,0.06,0.22,13,"Laredo, TX",2015-06-27 13:18:53
"165",751,0.1,0.71,349,"Denver, CO",2015-06-27 13:18:53
"166",752,0.28,0.85,62,"Colorado Springs-Pueblo, CO",2015-06-27 13:18:53
"167",753,0.15,0.92,611,"Phoenix, AZ",2015-06-27 13:18:53
"168",754,0,1.31,4,"Butte-Bozeman, MT",2015-06-27 13:18:53
"169",755,0.1,0.2,4,"Great Falls, MT",2015-06-27 13:18:53
"170",756,-0.02,0.69,16,"Billings, MT",2015-06-27 13:18:53
"171",757,0.24,0.75,36,"Boise, ID",2015-06-27 13:18:53
"172",758,0.2,0.4,4,"Idaho Falls-Pocatello, ID",2015-06-27 13:18:53
"173",759,-0.2,0.4,4,"Cheyenne, WY-Scottsbluff, NE",2015-06-27 13:18:53
"174",760,0.07,0.64,6,"Twin Falls, ID",2015-06-27 13:18:53
"175",762,0.3,0.47,8,"Missoula, MT",2015-06-27 13:18:53
"176",764,-0.05,0.69,8,"Rapid City, SD",2015-06-27 13:18:53
"177",765,0.04,1.11,64,"El Paso, TX",2015-06-27 13:18:53
"178",766,0,NA,1,"Helena, MT",2015-06-27 13:18:53
"179",767,0,0,5,"Casper-Riverton, WY",2015-06-27 13:18:53
"180",770,0.21,0.97,230,"Salt Lake City, UT",2015-06-27 13:18:53
"181",771,0.13,0.68,42,"Yuma, AZ-El Centro, CA",2015-06-27 13:18:53
"182",773,0.7,0.5,4,"Grand Junction-Montrose, CO",2015-06-27 13:18:53
"183",789,0.15,0.93,100,"Tucson (Sierra Vista), AZ",2015-06-27 13:18:53
"184",790,0.13,0.66,147,"Albuquerque-Santa Fe, NM",2015-06-27 13:18:53
"185",800,-0.19,0.94,90,"Bakersfield, CA",2015-06-27 13:18:53
"186",801,-0.02,0.49,72,"Eugene, OR",2015-06-27 13:18:53
"187",802,0,0,3,"Eureka, CA",2015-06-27 13:18:53
"188",803,0.09,0.77,3426,"Los Angeles, CA",2015-06-27 13:18:53
"189",804,-0.06,0.66,82,"Palm Springs, CA",2015-06-27 13:18:53
"190",807,0.14,0.75,1279,"San Francisco-Oakland-San Jose, CA",2015-06-27 13:18:53
"191",810,0.12,0.89,65,"Yakima-Pasco-Richland-Kennewick, WA",2015-06-27 13:18:53
"192",811,0.01,0.9,66,"Reno, NV",2015-06-27 13:18:53
"193",813,0.33,0.73,6,"Medford-Klamath Falls, OR",2015-06-27 13:18:53
"194",819,0.15,0.79,530,"Seattle-Tacoma, WA",2015-06-27 13:18:53
"195",820,0.11,0.73,364,"Portland, OR",2015-06-27 13:18:53
"196",821,0.29,0.76,7,"Bend, OR",2015-06-27 13:18:53
"197",825,0.1,0.74,420,"San Diego, CA",2015-06-27 13:18:53
"198",828,0.08,0.74,77,"Monterey-Salinas, CA",2015-06-27 13:18:53
"199",839,0.05,0.93,212,"Las Vegas, NV",2015-06-27 13:18:53
"200",855,0.05,0.85,51,"Santa Barbara-Santa Maria-San Luis Obispo, CA",2015-06-27 13:18:53
"201",862,0.12,0.83,448,"Sacramento-Stockton-Modesto, CA",2015-06-27 13:18:53
"202",866,0,0.73,243,"Fresno-Visalia, CA",2015-06-27 13:18:53
"203",868,0.26,0.76,34,"Chico-Redding, CA",2015-06-27 13:18:53
"204",881,0.06,0.74,54,"Spokane, WA",2015-06-27 13:18:53
"","DMA","scores","sd","count","Region","date"
"1",500,0.05,0.3,7,"Portland-Auburn, ME",2015-06-28 20:40:09
"2",501,0.05,0.7,1509,"New York, NY",2015-06-28 20:40:09
"3",502,0.44,0.51,3,"Binghamton, NY",2015-06-28 20:40:09
"4",503,0.05,0.72,88,"Macon, GA",2015-06-28 20:40:09
"5",504,0.01,0.66,1042,"Philadelphia, PA",2015-06-28 20:40:09
"6",505,-0.02,0.73,719,"Detroit, MI",2015-06-28 20:40:09
"7",506,-0.02,0.76,322,"Boston, MA-Manchester, NH",2015-06-28 20:40:09
"8",507,-0.11,0.59,114,"Savannah, GA",2015-06-28 20:40:09
